1	16.0	20.8	12.0	41.0	8.307601504099674
1	18.0	19.6	11.0	42.0	8.310813918340761
1	18.0	19.7	12.0	37.0	8.314902228331436
1	19.5	19.3	10.0	32.0	8.311714797216753
1	19.0	20.4	10.0	38.0	8.301541918529075
1	18.0	20.3	11.0	41.0	8.305295385509034
1	24.0	25.7	10.0	52.0	8.317102421165933
1	21.0	23.9	12.0	54.0	8.324055886370363
1	28.5	31.0	13.0	66.0	8.321716051884653
1	22.0	21.1	11.0	32.0	8.315109108704174
1	15.0	17.8	10.0	43.0	8.311100966529471
1	16.0	22.1	11.0	52.0	8.310907787647857
1	21.0	22.6	9.0	41.0	8.306226578367434
1	20.5	20.2	11.0	36.0	8.29869406088133
1	22.0	22.5	15.0	37.0	8.289638594036347
1	15.5	17.9	12.0	26.0	8.287826363061384
1	14.5	17.7	10.0	32.0	8.291636031028462
1	20.0	22.0	10.0	45.0	8.28088585154098
1	19.5	21.4	10.0	59.0	8.271391385447476
1	18.5	27.4	13.0	51.0	8.265823948715152
1	19.0	24.3	11.0	55.0	8.262434774792577
1	24.0	26.2	17.0	41.0	8.262126367795913
1	24.0	25.6	12.0	55.0	8.258183507867315
1	18.5	25.9	15.0	65.0	8.259639793892717
1	15.5	19.9	9.0	41.0	8.261136700340636
1	22.0	30.1	14.0	58.0	8.26157805732337
1	18.0	24.7	10.0	49.0	8.266409669435921
1	18.0	19.5	10.0	36.0	8.273056666735508
1	25.0	31.9	10.0	66.0	8.273883151509406
1	17.5	22.7	9.0	82.0	8.26679555140727
1	19.5	23.5	10.0	65.0	8.272572645541716
1	27.0	33.5	12.0	71.0	8.278533050929896
1	22.0	27.1	12.0	59.0	8.27120272480296
1	29.0	32.4	12.0	60.0	8.286597396447362
1	21.5	24.2	12.0	38.0	8.287729061618995
1	25.0	26.2	12.0	53.0	8.286467829132532
1	19.5	27.5	9.0	82.0	8.281814717203842
1	30.5	29.0	17.0	42.0	8.276212777011091
1	21.5	24.5	11.0	45.0	8.26945544103655
1	21.5	25.9	9.0	55.0	8.270514979324517
1	25.0	28.3	15.0	51.0	8.269673355105034
1	18.5	20.8	12.0	37.0	8.269108851997338
1	31.5	31.4	13.0	54.0	8.256864633423882
1	35.5	36.0	13.0	61.0	8.2561204499971
1	24.5	29.0	12.0	49.0	8.256637144008144
1	23.0	28.5	12.0	65.0	8.253154675471219
1	38.0	37.3	13.0	61.0	8.255911956083029
1	27.5	28.1	9.0	49.0	8.261096981711043
1	23.0	29.5	18.0	52.0	8.251076794758323
1	27.5	33.1	15.0	71.0	8.250290708607709
1	23.5	29.8	10.0	64.0	8.249686561101917
1	43.5	48.9	19.0	110.0	8.255588391120643
1	31.5	36.0	21.0	59.0	8.253219032304983
1	25.5	27.9	13.0	48.0	8.2467835297311
1	18.0	21.5	13.0	47.0	8.248285394644034
1	23.5	25.9	12.0	59.0	8.243955208935944
1	20.0	26.4	9.0	52.0	8.243967346226485
1	21.0	19.8	10.0	27.0	8.244524480187268
1	16.5	19.2	9.0	38.0	8.245910685716682
1	22.0	29.7	11.0	59.0	8.239825838097634
1	25.5	30.5	15.0	60.0	8.249689359460248
1	24.5	30.1	13.0	84.0	8.256247085636117
1	22.5	31.7	14.0	65.0	8.268652907553477
1	26.5	30.5	10.0	64.0	8.261263830770243
1	25.5	28.1	17.0	43.0	8.255476583013438
1	20.5	21.6	12.0	32.0	8.251430780528853
1	19.5	28.8	10.0	72.0	8.24458070410161
1	31.5	34.1	10.0	67.0	8.247850129243355
1	23.5	27.4	12.0	48.0	8.240920015919963
1	47.5	40.8	9.0	61.0	8.231225967121867
1	25.5	29.4	11.0	47.0	8.233673859473987
1	24.0	28.1	14.0	56.0	8.240631236349579
1	17.0	18.1	11.0	31.0	8.24436687846252
1	27.0	33.6	12.0	67.0	8.242899106444172
1	33.0	36.7	22.0	71.0	8.248194782032856
1	25.0	24.6	18.0	32.0	8.253775340826035
1	20.0	25.0	13.0	42.0	8.250150914863758
1	37.0	34.6	15.0	61.0	8.255692588921267
1	22.0	28.7	12.0	72.0	8.253573157982473
1	33.0	33.8	14.0	76.0	8.262168576655686
1	20.5	24.3	12.0	47.0	8.271850499927464
1	20.5	22.4	10.0	50.0	8.257164339720848
1	27.5	29.9	12.0	68.0	8.262327651523242
1	18.5	22.4	9.0	50.0	8.258201248286722
1	19.0	23.2	13.0	47.0	8.248553827378299
1	23.0	26.3	11.0	51.0	8.245557901072608
1	26.0	24.8	12.0	44.0	8.249068881238644
1	20.0	26.2	10.0	57.0	8.253592792322246
1	31.5	33.7	12.0	58.0	8.24691927779327
1	33.5	33.7	10.0	61.0	8.24959252956086
1	27.5	32.5	15.0	56.0	8.248356174328393
1	28.5	30.6	14.0	50.0	8.245874853878947
1	24.0	24.2	16.0	33.0	8.25689704920485
1	31.5	36.0	11.0	68.0	8.262638154515619
1	23.5	24.1	10.0	49.0	8.262779143187363
1	29.5	27.6	10.0	45.0	8.265538272670215
1	23.5	27.9	12.0	65.0	8.263730572046073
1	23.5	25.2	10.0	47.0	8.257226067857657
1	26.0	30.8	10.0	69.0	8.272814237665365
1	30.0	29.8	13.0	44.0	8.282623176512441
1	18.5	23.2	9.0	49.0	8.288785205744555
1	25.0	26.6	12.0	53.0	8.27971631016273
1	31.0	30.4	15.0	50.0	8.27209818464125
1	33.0	37.1	12.0	68.0	8.285638766430164
1	19.5	23.1	12.0	50.0	8.282119068445164
1	22.5	23.6	16.0	42.0	8.275528250969792
1	28.0	35.8	9.0	109.0	8.286780643886988
1	25.5	27.1	12.0	50.0	8.278239377319913
1	32.0	28.8	13.0	48.0	8.280680986408681
1	22.5	26.4	12.0	45.0	8.270894375609535
1	20.0	24.8	11.0	66.0	8.272195611551403
1	33.0	32.7	16.0	52.0	8.282359461875995
1	32.5	29.2	10.0	40.0	8.279209960012802
1	44.0	46.2	11.0	109.0	8.283879855661297
1	33.5	35.8	12.0	70.0	8.283652700766908
1	25.5	26.9	11.0	44.0	8.298456509935363
1	25.0	29.7	11.0	56.0	8.298931245228138
1	30.5	32.0	19.0	49.0	8.297525110647152
1	35.5	35.6	11.0	71.0	8.29991728774341
1	24.5	29.2	12.0	70.0	8.299261090151266
1	18.0	26.3	12.0	51.0	8.283647758589025
1	34.5	32.6	14.0	47.0	8.273546411168331
1	40.5	47.8	16.0	109.0	8.262655094673818
1	28.5	35.1	11.0	83.0	8.264540266428678
1	29.0	34.3	12.0	69.0	8.263179400845338
1	20.5	25.0	12.0	62.0	8.275528621244922
1	40.0	46.6	19.0	101.0	8.26634074387439
1	34.0	37.3	13.0	66.0	8.261936172451408
1	40.5	38.1	12.0	58.0	8.263222117165302
1	29.0	36.2	16.0	104.0	8.260719811201898
1	32.5	32.8	18.0	59.0	8.258685907396258
1	22.5	23.3	12.0	40.0	8.259214167624133
1	29.0	34.7	14.0	78.0	8.261006611844373
1	42.0	38.9	15.0	59.0	8.261720277485699
1	26.0	26.3	11.0	44.0	8.25394257072855
1	42.0	38.8	13.0	60.0	8.248648800179263
1	30.5	37.9	9.0	77.0	8.249032435467178
1	23.5	25.8	14.0	51.0	8.236518908805118
1	26.5	31.5	16.0	54.0	8.236820471421797
1	29.5	31.1	16.0	43.0	8.235988495795992
1	29.0	31.1	15.0	66.0	8.22691978227732
1	33.0	35.6	26.0	48.0	8.231338879586243
1	32.5	40.2	25.0	96.0	8.223338192714486
1	36.5	40.6	14.0	79.0	8.215544756068086
1	30.0	32.0	18.0	54.0	8.20929138906765
1	39.5	48.1	18.0	96.0	8.215676124983316
1	39.5	45.0	18.0	84.0	8.215390510383504
1	34.5	35.6	14.0	81.0	8.218129557317937
1	31.5	41.1	16.0	82.0	8.213391473251002
1	41.0	51.4	17.0	116.0	8.214236273387796
1	24.0	30.2	10.0	61.0	8.205324513283019
1	40.5	51.8	18.0	121.0	8.203896931329488
1	45.0	44.3	21.0	79.0	8.196512563069227
1	38.0	34.2	11.0	60.0	8.184730328721118
1	33.5	37.6	17.0	68.0	8.18795425311353
1	27.5	29.4	22.0	44.0	8.189200909022983
1	36.5	36.0	15.0	52.0	8.186127575047948
1	33.0	37.4	15.0	71.0	8.187026873224207
1	37.0	40.8	19.0	82.0	8.185077505150877
1	38.0	45.4	13.0	104.0	8.175387503900279
1	47.0	63.0	28.0	119.0	8.160974372822837
1	29.5	38.0	13.0	95.0	8.159775630150962
1	31.0	38.6	14.0	95.0	8.166001472296486
1	15.5	20.0	11.0	43.0	8.160246221277678
1	37.5	42.6	20.0	96.0	8.155030490766475
1	33.0	30.8	18.0	45.0	8.154695952968856
1	37.0	38.2	14.0	60.0	8.149193110530597
1	34.5	38.3	20.0	81.0	8.152777137428728
1	37.5	46.4	10.0	95.0	8.158363430939799
1	45.0	43.3	9.0	86.0	8.169510345179168
1	37.0	38.1	16.0	66.0	8.18465758143669
1	34.5	33.0	14.0	52.0	8.185332304423863
1	32.0	35.5	14.0	59.0	8.189278052689678
1	44.0	45.6	20.0	78.0	8.200450519337219
1	47.0	44.7	22.0	70.0	8.204938544843415
1	29.5	36.9	14.0	89.0	8.193613545467487
1	37.5	36.7	14.0	55.0	8.18930904987617
1	39.0	37.8	17.0	61.0	8.198428672293312
1	45.5	44.1	9.0	84.0	8.202781802585038
1	40.0	44.0	16.0	80.0	8.198672837805002
1	40.0	44.7	13.0	103.0	8.19801149736991
1	32.0	32.3	14.0	56.0	8.203680642143546
1	35.0	42.4	9.0	111.0	8.206886085266115
1	32.0	34.4	12.0	57.0	8.20881398261989
1	35.0	41.2	24.0	81.0	8.218226890118846
1	32.0	32.1	10.0	46.0	8.223022136998548
