run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLOppFctr	critic:biases:angv	critic:clear_flips	critic:posRewardBias	critic:total_gain	net:deactivateNMDA
2741	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	1.0	2.0	True
2742	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	1.0	3.0	False
2743	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	1.0	3.0	True
2744	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	0.5	False
2745	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	0.5	True
2746	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	1.0	False
2747	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	1.0	True
2748	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	2.0	False
2749	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	2.0	True
2750	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	3.0	False
2751	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	2.0	3.0	True
2752	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	0.5	False
2753	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	0.5	True
2754	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	1.0	False
2755	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	1.0	True
2756	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	2.0	False
2757	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	2.0	True
2758	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	3.0	False
2759	0.025	-0.025	25	25	0	0.0	0.8	0.5	False	3.0	3.0	True
2760	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	0.5	False
2761	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	0.5	True
2762	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	1.0	False
2763	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	1.0	True
2764	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	2.0	False
2765	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	2.0	True
2766	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	3.0	False
2767	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	1.0	3.0	True
2768	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	0.5	False
2769	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	0.5	True
2770	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	1.0	False
2771	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	1.0	True
2772	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	2.0	False
2773	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	2.0	True
2774	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	3.0	False
2775	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	2.0	3.0	True
2776	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	0.5	False
2777	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	0.5	True
2778	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	1.0	False
2779	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	1.0	True
2780	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	2.0	False
2781	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	2.0	True
2782	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	3.0	False
2783	0.025	-0.025	25	25	0	0.0	0.8	0.5	True	3.0	3.0	True
2784	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	0.5	False
2785	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	0.5	True
2786	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	1.0	False
2787	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	1.0	True
2788	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	2.0	False
2789	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	2.0	True
2790	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	3.0	False
2791	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	1.0	3.0	True
2792	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	0.5	False
2793	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	0.5	True
2794	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	1.0	False
2795	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	1.0	True
2796	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	2.0	False
2797	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	2.0	True
2798	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	3.0	False
2799	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	2.0	3.0	True
2800	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	0.5	False
2801	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	0.5	True
2802	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	1.0	False
2803	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	1.0	True
2804	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	2.0	False
2805	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	2.0	True
2806	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	3.0	False
2807	0.025	-0.025	25	25	0	0.0	0.8	1.0	False	3.0	3.0	True
2808	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	0.5	False
2809	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	0.5	True
2810	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	1.0	False
2811	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	1.0	True
2812	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	2.0	False
2813	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	2.0	True
2814	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	3.0	False
2815	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	1.0	3.0	True
2816	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	0.5	False
2817	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	0.5	True
2818	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	1.0	False
2819	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	1.0	True
2820	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	2.0	False
2821	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	2.0	True
2822	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	3.0	False
2823	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	2.0	3.0	True
2824	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	0.5	False
2825	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	0.5	True
2826	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	1.0	False
2827	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	1.0	True
2828	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	2.0	False
2829	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	2.0	True
2830	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	3.0	False
2831	0.025	-0.025	25	25	0	0.0	0.8	1.0	True	3.0	3.0	True
2832	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	0.5	False
2833	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	0.5	True
2834	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	1.0	False
2835	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	1.0	True
2836	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	2.0	False
2837	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	2.0	True
2838	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	3.0	False
2839	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	1.0	3.0	True
2840	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	0.5	False
2841	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	0.5	True
2842	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	1.0	False
2843	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	1.0	True
2844	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	2.0	False
2845	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	2.0	True
2846	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	3.0	False
2847	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	2.0	3.0	True
2848	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	0.5	False
2849	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	0.5	True
2850	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	1.0	False
2851	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	1.0	True
2852	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	2.0	False
2853	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	2.0	True
2854	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	3.0	False
2855	0.025	-0.025	25	25	0	0.0	0.8	1.5	False	3.0	3.0	True
2856	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	0.5	False
2857	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	0.5	True
2858	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	1.0	False
2859	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	1.0	True
2860	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	2.0	False
2861	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	2.0	True
2862	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	3.0	False
2863	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	1.0	3.0	True
2864	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	0.5	False
2865	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	0.5	True
2866	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	1.0	False
2867	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	1.0	True
2868	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	2.0	False
2869	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	2.0	True
2870	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	3.0	False
2871	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	2.0	3.0	True
2872	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	0.5	False
2873	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	0.5	True
2874	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	1.0	False
2875	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	1.0	True
2876	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	2.0	False
2877	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	2.0	True
2878	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	3.0	False
2879	0.025	-0.025	25	25	0	0.0	0.8	1.5	True	3.0	3.0	True
2880	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	0.5	False
2881	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	0.5	True
2882	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	1.0	False
2883	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	1.0	True
2884	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	2.0	False
2885	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	2.0	True
2886	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	3.0	False
2887	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	1.0	3.0	True
2888	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	0.5	False
2889	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	0.5	True
2890	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	1.0	False
2891	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	1.0	True
2892	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	2.0	False
2893	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	2.0	True
2894	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	3.0	False
2895	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	2.0	3.0	True
2896	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	0.5	False
2897	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	0.5	True
2898	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	1.0	False
2899	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	1.0	True
2900	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	2.0	False
2901	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	2.0	True
2902	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	3.0	False
2903	0.025	-0.025	25	25	0	0.0	0.9	0.5	False	3.0	3.0	True
2904	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	0.5	False
2905	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	0.5	True
2906	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	1.0	False
2907	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	1.0	True
2908	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	2.0	False
2909	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	2.0	True
2910	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	3.0	False
2911	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	1.0	3.0	True
2912	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	0.5	False
2913	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	0.5	True
2914	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	1.0	False
2915	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	1.0	True
2916	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	2.0	False
2917	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	2.0	True
2918	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	3.0	False
2919	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	2.0	3.0	True
2920	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	0.5	False
2921	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	0.5	True
2922	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	1.0	False
2923	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	1.0	True
2924	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	2.0	False
2925	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	2.0	True
2926	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	3.0	False
2927	0.025	-0.025	25	25	0	0.0	0.9	0.5	True	3.0	3.0	True
2928	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	0.5	False
2929	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	0.5	True
2930	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	1.0	False
2931	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	1.0	True
2932	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	2.0	False
2933	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	2.0	True
2934	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	3.0	False
2935	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	1.0	3.0	True
2936	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	0.5	False
2937	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	0.5	True
2938	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	1.0	False
2939	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	1.0	True
2940	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	2.0	False
2941	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	2.0	True
2942	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	3.0	False
2943	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	2.0	3.0	True
2944	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	0.5	False
2945	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	0.5	True
2946	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	1.0	False
2947	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	1.0	True
2948	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	2.0	False
2949	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	2.0	True
2950	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	3.0	False
2951	0.025	-0.025	25	25	0	0.0	0.9	1.0	False	3.0	3.0	True
2952	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	0.5	False
2953	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	0.5	True
2954	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	1.0	False
2955	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	1.0	True
2956	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	2.0	False
2957	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	2.0	True
2958	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	3.0	False
2959	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	1.0	3.0	True
2960	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	0.5	False
2961	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	0.5	True
2962	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	1.0	False
2963	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	1.0	True
2964	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	2.0	False
2965	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	2.0	True
2966	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	3.0	False
2967	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	2.0	3.0	True
2968	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	0.5	False
2969	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	0.5	True
2970	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	1.0	False
2971	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	1.0	True
2972	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	2.0	False
2973	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	2.0	True
2974	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	3.0	False
2975	0.025	-0.025	25	25	0	0.0	0.9	1.0	True	3.0	3.0	True
2976	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	0.5	False
2977	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	0.5	True
2978	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	1.0	False
2979	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	1.0	True
2980	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	2.0	False
2981	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	2.0	True
2982	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	3.0	False
2983	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	1.0	3.0	True
2984	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	0.5	False
2985	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	0.5	True
2986	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	1.0	False
2987	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	1.0	True
2988	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	2.0	False
2989	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	2.0	True
2990	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	3.0	False
2991	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	2.0	3.0	True
2992	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	0.5	False
2993	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	0.5	True
2994	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	1.0	False
2995	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	1.0	True
2996	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	2.0	False
2997	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	2.0	True
2998	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	3.0	False
2999	0.025	-0.025	25	25	0	0.0	0.9	1.5	False	3.0	3.0	True
3000	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	0.5	False
3001	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	0.5	True
3002	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	1.0	False
3003	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	1.0	True
3004	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	2.0	False
3005	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	2.0	True
3006	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	3.0	False
3007	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	1.0	3.0	True
3008	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	0.5	False
3009	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	0.5	True
3010	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	1.0	False
3011	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	1.0	True
3012	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	2.0	False
3013	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	2.0	True
3014	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	3.0	False
3015	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	2.0	3.0	True
3016	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	0.5	False
3017	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	0.5	True
3018	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	1.0	False
3019	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	1.0	True
3020	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	2.0	False
3021	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	2.0	True
3022	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	3.0	False
3023	0.025	-0.025	25	25	0	0.0	0.9	1.5	True	3.0	3.0	True
3024	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	0.5	False
3025	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	0.5	True
3026	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	1.0	False
3027	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	1.0	True
3028	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	2.0	False
3029	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	2.0	True
3030	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	3.0	False
3031	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	1.0	3.0	True
3032	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	0.5	False
3033	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	0.5	True
3034	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	1.0	False
3035	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	1.0	True
3036	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	2.0	False
3037	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	2.0	True
3038	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	3.0	False
3039	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	2.0	3.0	True
3040	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	0.5	False
3041	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	0.5	True
3042	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	1.0	False
3043	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	1.0	True
3044	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	2.0	False
3045	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	2.0	True
3046	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	3.0	False
3047	0.025	-0.025	25	25	1	0.5	0.5	0.5	False	3.0	3.0	True
3048	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	0.5	False
3049	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	0.5	True
3050	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	1.0	False
3051	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	1.0	True
3052	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	2.0	False
3053	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	2.0	True
3054	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	3.0	False
3055	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	1.0	3.0	True
3056	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	0.5	False
3057	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	0.5	True
3058	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	1.0	False
3059	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	1.0	True
3060	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	2.0	False
3061	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	2.0	True
3062	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	3.0	False
3063	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	2.0	3.0	True
3064	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	0.5	False
3065	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	0.5	True
3066	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	1.0	False
3067	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	1.0	True
3068	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	2.0	False
3069	0.025	-0.025	25	25	1	0.5	0.5	0.5	True	3.0	2.0	True
