24.15,25.28,19.4,31.3,19.55,20.859999999999996,16.3,27.6,8.307601504099674,18.9,19.66,13.4,30.8,19.66
25.55,25.839999999999996,17.3,38.6,20.45,21.34,16.3,29.9,8.307264866110232,19.9,19.619999999999997,14.6,25.2,19.619999999999997
23.85,24.35,20.5,30.7,23.2,22.79,20.0,26.0,8.30920211099955,22.1,22.84,16.8,38.2,22.84
26.450000000000003,25.95,19.7,30.5,22.8,23.770000000000003,16.3,33.1,8.31049724462178,22.9,25.56,17.4,48.0,25.56
24.549999999999997,25.589999999999996,19.0,32.6,21.35,22.589999999999996,19.0,30.6,8.302488463842177,23.3,22.86,13.0,35.0,22.86
24.15,24.79,22.1,29.0,23.65,22.83,18.1,25.2,8.306877634060426,20.8,21.04,13.2,27.6,21.04
25.799999999999997,26.689999999999998,20.5,32.3,24.2,23.5,16.8,30.0,8.297027991204109,22.5,24.659999999999997,18.0,37.4,24.659999999999997
25.65,25.24,19.1,34.5,23.3,23.15,17.6,29.8,8.298707631594201,22.700000000000003,23.759999999999998,12.0,38.6,23.759999999999998
24.450000000000003,24.509999999999998,19.9,29.4,21.65,22.53,19.5,26.9,8.298935825775255,24.0,24.5,16.4,39.8,24.5
24.85,26.139999999999997,18.5,40.0,20.95,20.77,16.4,24.3,8.300151867902564,28.4,26.46,14.2,37.0,26.46
27.0,26.43,20.3,31.1,22.95,23.749999999999996,18.8,34.3,8.300167624257627,24.299999999999997,22.26,16.4,28.8,22.26
25.5,26.209999999999997,18.4,42.7,23.049999999999997,23.240000000000002,19.6,29.4,8.298313091109643,20.6,21.520000000000003,14.4,29.4,21.520000000000003
29.75,29.96,20.9,39.4,24.4,24.28,17.3,28.0,8.293408371110033,23.4,25.119999999999997,20.0,34.0,25.119999999999997
28.799999999999997,27.9,22.9,35.4,22.700000000000003,23.7,20.2,27.7,8.291171685060878,22.6,23.18,15.6,31.4,23.18
26.2,29.060000000000002,20.7,46.4,29.25,27.95,19.4,32.7,8.298663871533126,23.6,26.6,17.8,44.4,26.6
30.85,30.02,19.5,41.8,26.200000000000003,26.72,20.0,32.5,8.3031360210607,25.8,25.479999999999997,19.2,32.0,25.479999999999997
