99.6	6.0	5.0
149.4	22.0	25.0
199.2	1.0	2.0
249.0	12.0	16.0
298.8	11.0	8.0
348.6	9.0	5.0
398.4	2.0	3.0
448.2	9.0	7.0
498.0	8.0	7.0
547.8	5.0	3.0
597.6	3.0	2.0
647.4	2.0	2.0
697.2	8.0	11.0
747.0	6.0	10.0
796.8	3.0	3.0
846.6	4.0	2.0
896.4	2.0	4.0
946.2	8.0	11.0
996.0	10.0	4.0
1045.8	4.0	2.0
1095.6	3.0	6.0
1145.4	3.0	12.0
1195.2	7.0	2.0
1245.0	6.0	4.0
1294.8	1.0	1.0
1344.6	3.0	10.0
1394.4	5.0	3.0
1444.2	3.0	1.0
1494.0	7.0	12.0
1543.8	4.0	7.0
1593.6	4.0	8.0
1643.4	0.0	1.0
1693.2	1.0	5.0
1743.0	11.0	8.0
1792.8	1.0	0.0
1842.6	6.0	8.0
1892.4	3.0	5.0
1942.2	12.0	10.0
1992.0	6.0	8.0
2041.8	11.0	8.0
2091.6	2.0	5.0
2141.4	4.0	8.0
2191.2	5.0	4.0
2241.0	16.0	18.0
2290.8	8.0	3.0
2340.6	17.0	15.0
2390.4	7.0	3.0
2440.2	5.0	9.0
2490.0	1.0	2.0
2539.8	4.0	4.0
2589.6	8.0	2.0
2639.4	0.0	0.0
2689.2	3.0	3.0
2739.0	7.0	15.0
2788.8	3.0	1.0
2838.6	14.0	16.0
2888.4	7.0	10.0
2938.2	0.0	0.0
2988.0	2.0	8.0
3037.8	2.0	3.0
3087.6	13.0	13.0
3137.4	3.0	2.0
3187.2	20.0	19.0
3237.0	13.0	7.0
3286.8	1.0	1.0
3336.6	3.0	6.0
3386.4	1.0	0.0
3436.2	3.0	3.0
3486.0	0.0	1.0
3535.8	11.0	6.0
3585.6	14.0	7.0
3635.4	8.0	10.0
3685.2	0.0	1.0
3735.0	5.0	1.0
3784.8	9.0	1.0
3834.6	2.0	1.0
3884.4	13.0	6.0
3934.2	7.0	5.0
3984.0	3.0	2.0
4033.8	3.0	9.0
4083.6	10.0	12.0
4133.4	9.0	4.0
4183.2	5.0	4.0
4233.0	5.0	7.0
4282.8	5.0	6.0
4332.6	4.0	13.0
4382.4	5.0	4.0
4432.2	2.0	6.0
4482.0	18.0	17.0
4531.8	16.0	14.0
4581.6	14.0	19.0
4631.4	4.0	5.0
4681.2	11.0	7.0
4731.0	2.0	3.0
4780.8	2.0	5.0
4830.6	3.0	1.0
4880.4	19.0	18.0
4930.2	16.0	16.0
4980.0	4.0	2.0
5029.8	7.0	7.0
5079.6	3.0	6.0
5129.4	5.0	6.0
5179.2	7.0	5.0
5229.0	1.0	5.0
5278.8	6.0	3.0
5328.6	7.0	5.0
5378.4	9.0	7.0
5428.2	5.0	11.0
5478.0	6.0	9.0
5527.8	5.0	9.0
5577.6	1.0	1.0
5627.4	13.0	6.0
5677.2	5.0	2.0
5727.0	5.0	8.0
5776.8	8.0	5.0
5826.6	4.0	8.0
5876.4	2.0	4.0
5926.2	0.0	2.0
5976.0	2.0	4.0
6025.8	0.0	2.0
6075.6	0.0	0.0
6125.4	4.0	4.0
6175.2	2.0	0.0
6225.0	1.0	0.0
6274.8	4.0	1.0
6324.6	16.0	18.0
6374.4	8.0	18.0
6424.2	17.0	18.0
6474.0	7.0	10.0
6523.8	10.0	12.0
6573.6	9.0	11.0
6623.4	16.0	12.0
6673.2	7.0	8.0
6723.0	8.0	2.0
6772.8	5.0	8.0
6822.6	5.0	5.0
6872.4	7.0	3.0
6922.2	1.0	6.0
6972.0	2.0	6.0
7021.8	3.0	3.0
7071.6	2.0	2.0
7121.4	4.0	1.0
7171.2	6.0	5.0
7221.0	15.0	21.0
7270.8	13.0	14.0
7320.6	6.0	10.0
7370.4	5.0	2.0
7420.2	2.0	0.0
7470.0	1.0	3.0
7519.8	0.0	3.0
7569.6	3.0	6.0
7619.4	5.0	4.0
7669.2	4.0	2.0
7719.0	4.0	7.0
7768.8	1.0	3.0
7818.6	9.0	10.0
7868.4	14.0	16.0
7918.2	5.0	7.0
7968.0	10.0	3.0
8017.8	2.0	1.0
8067.6	10.0	4.0
8117.4	13.0	5.0
8167.2	5.0	3.0
8217.0	7.0	1.0
8266.8	4.0	8.0
8316.6	9.0	2.0
8366.4	13.0	17.0
8416.2	14.0	14.0
8466.0	8.0	9.0
8515.8	7.0	5.0
8565.6	8.0	3.0
8615.4	2.0	6.0
8665.2	24.0	31.0
8715.0	1.0	2.0
8764.8	1.0	0.0
8814.6	1.0	1.0
8864.4	4.0	12.0
8914.2	3.0	9.0
8964.0	6.0	7.0
9013.8	6.0	6.0
9063.6	4.0	8.0
9113.4	4.0	2.0
9163.2	2.0	8.0
9213.0	15.0	14.0
9262.8	7.0	3.0
9312.6	0.0	2.0
9362.4	2.0	6.0
9412.2	8.0	1.0
9462.0	5.0	5.0
9511.8	2.0	6.0
9561.6	3.0	0.0
9611.4	3.0	2.0
9661.2	9.0	15.0
9711.0	5.0	20.0
9760.8	2.0	5.0
9810.6	3.0	2.0
9860.4	0.0	1.0
9910.2	19.0	18.0
9960.0	6.0	10.0
10009.8	4.0	16.0
10059.6	1.0	0.0
10109.4	5.0	0.0
10159.2	0.0	5.0
10209.0	4.0	10.0
10258.8	2.0	2.0
10308.6	6.0	0.0
10358.4	1.0	2.0
10408.2	3.0	4.0
10458.0	3.0	2.0
10507.8	11.0	10.0
10557.6	4.0	6.0
10607.4	1.0	10.0
10657.2	5.0	1.0
10707.0	8.0	3.0
10756.8	2.0	8.0
10806.6	3.0	10.0
10856.4	2.0	3.0
10906.2	6.0	9.0
10956.0	4.0	8.0
11005.8	8.0	11.0
11055.6	7.0	7.0
11105.4	8.0	4.0
11155.2	16.0	13.0
11205.0	5.0	3.0
11254.8	11.0	18.0
11304.6	6.0	11.0
11354.4	13.0	12.0
11404.2	11.0	6.0
11454.0	2.0	0.0
11503.8	11.0	13.0
11553.6	9.0	11.0
11603.4	13.0	14.0
11653.2	16.0	13.0
11703.0	12.0	7.0
11752.8	7.0	5.0
11802.6	10.0	13.0
11852.4	3.0	8.0
11902.2	0.0	4.0
11952.0	0.0	4.0
12001.8	2.0	2.0
12051.6	8.0	1.0
12101.4	13.0	3.0
12151.2	4.0	3.0
12201.0	13.0	11.0
12250.8	11.0	8.0
12300.6	7.0	2.0
12350.4	22.0	31.0
12400.2	4.0	6.0
12450.0	7.0	6.0
12499.8	4.0	13.0
12549.6	4.0	6.0
12599.4	4.0	1.0
12649.2	12.0	11.0
12699.0	5.0	5.0
12748.8	6.0	11.0
12798.6	4.0	8.0
12848.4	14.0	12.0
12898.2	5.0	10.0
12948.0	3.0	10.0
12997.8	1.0	0.0
13047.6	7.0	8.0
13097.4	4.0	3.0
13147.2	10.0	11.0
13197.0	6.0	3.0
13246.8	9.0	9.0
13296.6	6.0	11.0
13346.4	3.0	12.0
13396.2	2.0	3.0
13446.0	7.0	4.0
13495.8	7.0	5.0
13545.6	0.0	0.0
13595.4	4.0	12.0
13645.2	3.0	15.0
13695.0	3.0	2.0
13744.8	7.0	9.0
13794.6	0.0	0.0
13844.4	7.0	3.0
13894.2	5.0	5.0
13944.0	8.0	12.0
13993.8	7.0	13.0
14043.6	2.0	0.0
14093.4	7.0	0.0
14143.2	3.0	4.0
14193.0	4.0	9.0
14242.8	3.0	10.0
14292.6	1.0	6.0
14342.4	3.0	2.0
14392.2	0.0	7.0
14442.0	6.0	8.0
14491.8	9.0	2.0
14541.6	11.0	3.0
14591.4	9.0	7.0
14641.2	7.0	5.0
14691.0	1.0	1.0
14740.8	6.0	5.0
14790.6	7.0	13.0
14840.4	12.0	10.0
14890.2	3.0	2.0
14940.0	7.0	7.0
14989.8	1.0	1.0
15039.6	20.0	17.0
15089.4	8.0	6.0
15139.2	4.0	0.0
15189.0	6.0	7.0
15238.8	3.0	7.0
15288.6	4.0	1.0
15338.4	8.0	0.0
15388.2	3.0	8.0
15438.0	1.0	10.0
15487.8	5.0	0.0
15537.6	1.0	0.0
15587.4	1.0	5.0
15637.2	1.0	3.0
15687.0	1.0	0.0
15736.8	1.0	0.0
15786.6	3.0	6.0
15836.4	4.0	8.0
15886.2	7.0	3.0
15936.0	8.0	2.0
15985.8	2.0	6.0
16035.6	2.0	13.0
16085.4	1.0	2.0
16135.2	7.0	5.0
16185.0	5.0	0.0
16234.8	3.0	7.0
16284.6	3.0	2.0
16334.4	7.0	3.0
16384.2	1.0	1.0
16434.0	7.0	9.0
16483.8	4.0	1.0
16533.6	3.0	5.0
16583.4	8.0	6.0
16633.2	0.0	0.0
16683.0	1.0	0.0
16732.8	6.0	4.0
16782.6	0.0	0.0
16832.4	4.0	2.0
16882.2	5.0	1.0
16932.0	13.0	15.0
16981.8	16.0	20.0
17031.6	3.0	2.0
17081.4	3.0	3.0
17131.2	3.0	6.0
17181.0	9.0	7.0
17230.8	3.0	3.0
17280.6	6.0	9.0
17330.4	1.0	11.0
17380.2	8.0	4.0
17430.0	7.0	8.0
17479.8	7.0	9.0
17529.6	8.0	7.0
17579.4	6.0	4.0
17629.2	1.0	2.0
17679.0	1.0	3.0
17728.8	8.0	6.0
17778.6	3.0	3.0
17828.4	6.0	10.0
17878.2	5.0	3.0
17928.0	1.0	2.0
17977.8	7.0	2.0
18027.6	19.0	17.0
