3137.4	0.0	0.25853	[0.40700385940370015, 0.9014397249904637, 0.12774449191291903, 0.13740983606022866]
3187.2	1.0	0.07708	[0.4250326539035094, 1.094522547285264, 0.1304926886341236, -0.11239965259814763]
3237.0	0.0	-0.15604	[0.4469231048492147, 0.8977956456234625, 0.12824469558216064, 0.21843787491253228]
3286.8	1.0	0.61675	[0.46487901776168394, 1.0908733516331603, 0.13261345308041128, -0.031199653303425445]
3336.6	0.0	-0.37146	[0.48669648479434713, 0.8941235724673507, 0.13198946001434278, 0.3002079154221696]
3386.4	1.0	0.97355	[0.5045789562436942, 1.0871414626867444, 0.13799361832278617, 0.05189170382719993]
3436.2	1.0	-0.17306	[0.5263217854974291, 1.2800426985377187, 0.13903145239933018, -0.1942680766890524]
3486.0	0.0	0.24976	[0.5519226394681835, 1.0832341024100722, 0.13514609086554913, 0.13883990509274388]
3535.8	1.0	0.09216	[0.573587321516385, 1.2761876071279903, 0.137922888967404, -0.10833911704340757]
3585.6	0.0	-0.16675	[0.5991110736589449, 1.0793864001152933, 0.13575610662653587, 0.2244802622292336]
3635.4	1.0	0.63167	[0.6206988016612508, 1.2723332992346035, 0.14024571187112053, -0.02248739896530766]
3685.2	0.0	-0.38459	[0.6461454676459428, 1.0755077743641588, 0.13979596389181437, 0.3109493510077462]
3735.0	1.0	0.97583	[0.667655623133226, 1.2683899864290802, 0.14601495091196928, 0.06541481689373374]
3784.8	1.0	-0.13368	[0.6930234228618076, 1.4611495354802049, 0.14732324724984397, -0.177871684400498]
3834.6	0.0	0.10102	[0.7222464135714117, 1.2642601492006873, 0.14376581356183402, 0.1574197275764294]
3884.4	1.0	0.21796	[0.7475316165554254, 1.4570624659297815, 0.14691420811336262, -0.08667847584451036]
3934.2	0.0	-0.22438	[0.7766728658740211, 1.2601735261295701, 0.1451806385964724, 0.24851102357005675]
3984.0	1.0	0.72368	[0.8018763363966125, 1.4529559892670865, 0.15015085906787354, 0.00491282127130474]
4033.8	0.0	-0.43050	[0.8309354561819542, 1.2560352958233263, 0.15024911549329964, 0.3409490533169591]
4083.6	1.0	1.00000	[0.8560561620984207, 1.448735796506211, 0.15706809655963883, 0.09916202724378637]
4133.4	1.0	-0.04991	[0.885030878028545, 1.6412987717491574, 0.15905133710451455, -0.14013841936010787]
4183.2	0.0	-0.07561	[0.9178568534635281, 1.4442986886059213, 0.15624856871731238, 0.1981960836115483]
4233.0	1.0	0.44747	[0.9467428272356465, 1.6368808329888518, 0.16021249038954335, -0.04140768912456069]
4282.8	0.0	-0.32864	[0.9794804438954235, 1.4398674491821726, 0.15938433660705215, 0.29722900732219504]
4332.6	1.0	0.86024	[1.008277792879067, 1.6324009325218276, 0.16532891675349604, 0.058750123180643044]
4382.4	1.0	-0.12664	[1.0409258115295035, 1.8248140130914845, 0.1665039192171089, -0.1775483895120804]
4432.2	0.0	0.07570	[1.077422091791333, 1.6277492150578616, 0.16295295142686728, 0.1626870402785674]
4482.0	1.0	0.24372	[1.1099770760924903, 1.8202088811710342, 0.1662066922324386, -0.07448162463454186]
4531.8	0.0	-0.24790	[1.146381253715911, 1.6231425136916102, 0.16471705973974776, 0.26568449707784314]
4581.6	1.0	0.73426	[1.1788441039897433, 1.8155773825880341, 0.17003074968130463, 0.029147292156406573]
4631.4	0.0	-0.45476	[1.2151556516415039, 1.6184767533412576, 0.17061369552443276, 0.37028334124254825]
4681.2	1.0	0.99716	[1.247525186708329, 1.810816064626709, 0.17801936234928373, 0.13588073357003666]
4731.0	1.0	0.09463	[1.2837415080008632, 2.0030007868074513, 0.18073697702068445, -0.09577882896908785]
4780.8	0.0	-0.19058	[1.3238015237370122, 1.8058107022476813, 0.17882140044130268, 0.24803624828796167]
4830.6	1.0	0.62740	[1.3599177377819658, 1.9979882097797692, 0.1837821254070619, 0.016660425007980095]
4880.4	0.0	-0.42396	[1.3998775019775611, 1.8007714921807814, 0.1841153339072215, 0.36123196811718833]
4930.2	1.0	0.93140	[1.4358929318211768, 1.9928644328001266, 0.19133997326956528, 0.1317871234646748]
4980.0	1.0	0.07855	[1.4757502204771793, 2.18480406479573, 0.19397571573885877, -0.09495673210785521]
5029.8	0.0	-0.18916	[1.519446301773094, 1.9875075834501623, 0.19207658109670167, 0.25210963134444064]
5079.6	1.0	0.60899	[1.5591964534420972, 2.179442176858215, 0.1971187737235905, 0.025626198181521842]
5129.4	0.0	-0.42858	[1.6027852969792615, 1.9821198221509873, 0.19763129768722093, 0.37345633222191993]
5179.2	1.0	0.90784	[1.6424276934222812, 2.1739662168441143, 0.20510042433165934, 0.1490144463773185]
5229.0	1.0	0.16277	[1.6859070177591635, 2.3656511569074743, 0.2080807132592057, -0.07260889221233327]
5278.8	0.0	-0.23563	[1.733220040897313, 2.16824790429673, 0.20662853541495904, 0.2778439939962367]
5328.6	1.0	0.00000	[0.005609416005612801, 0.018422646621421138, -0.03590750608829321, -0.012067799153986994]
5378.4	0.0	-0.47677	[0.005977868938041224, -0.17616643589397574, -0.03614886207137295, 0.26907313653986803]
5428.2	1.0	1.00000	[0.0024545402201617086, 0.01945224263121867, -0.030767399340575593, -0.034788636005230134]
5478.0	0.0	-0.41884	[0.002843585072786082, -0.17521529424118856, -0.031463172060680195, 0.24803028286255724]
5527.8	1.0	1.00000	[-0.0006607208120376893, 0.020341538827718414, -0.02650256640342905, -0.054408434349545676]
5577.6	0.0	-0.35389	[-0.00025389003548332103, -0.174390575551961, -0.02759073509041996, 0.22979631796920935]
5627.4	1.0	0.91121	[-0.003741701546522541, 0.0211145580608329, -0.022994808731035772, -0.07146041550324916]
5677.2	0.0	-0.29137	[-0.0033194103853058828, -0.17367030987049104, -0.024424017041100754, 0.2138797657795718]
5727.0	1.0	0.73889	[-0.006792816582715704, 0.021792158313034327, -0.020146421725509317, -0.08640643815582544]
5776.8	0.0	-0.23397	[-0.006356973416455017, -0.17303530336253248, -0.021874550488625827, 0.19985280186038518]
5826.6	1.0	0.58356	[-0.009817679483705667, 0.022392567331850438, -0.017877494451418122, -0.09964947837149318]
5876.4	0.0	-0.18182	[-0.009369828137068659, -0.17246866578086664, -0.019870484018847986, 0.1873399602011112]
5926.2	1.0	0.44301	[-0.012819201452685992, 0.022931857461157418, -0.01612368481482576, -0.1115445010506883]
5976.0	0.0	-0.13423	[-0.012360564303462843, -0.1719553854018883, -0.018354574835839528, 0.176008207026574]
6025.8	1.0	0.31441	[-0.015799672011500607, 0.023424367788841882, -0.014834410695308048, -0.12240799998677004]
6075.6	0.0	-0.09027	[-0.01533118465572377, -0.1714819461897104, -0.01728257069504345, 0.16555814650847445]
6125.4	1.0	0.19483	[-0.018760823579517978, 0.02388308159398078, -0.013971407764873961, -0.1325264543202655]
6175.2	0.0	-0.04895	[-0.018283161947638363, -0.17103598081992294, -0.01662193685127927, 0.15571614332939882]
6225.0	1.0	0.08141	[-0.021703881564036822, 0.024319967199095266, -0.013507613984691294, -0.142163923045165]
6274.8	0.0	-0.00931	[-0.021217482220054918, -0.170605952778213, -0.016350892445594595, 0.14622716557677456]
6324.6	1.0	-0.01023	[-0.024629601275619178, 0.02474629009339485, -0.013426349134059103, -0.15156897697140886]
6374.4	0.0	0.08294	[-0.02413467547375128, -0.17018086069975313, -0.01645772867348728, 0.1368481673859394]
6424.2	1.0	-0.04928	[-0.02753829268774634, 0.025172903809765196, -0.013720765325768493, -0.16098114940381658]
6474.0	0.0	0.19252	[-0.027034834611551036, -0.16974995823160896, -0.016940388313844826, 0.1273418436071833]
6523.8	1.0	-0.08902	[-0.030429833776183215, 0.025610526632141806, -0.01439355144170116, -0.17063707270961964]
6573.6	0.0	0.30524	[-0.02991762324354038, -0.16930248286541336, -0.01780629289589355, 0.11747059832283885]
6623.4	1.0	-0.13038	[-0.033303672900848645, 0.026070010841836716, -0.015456880929436775, -0.18077645774226925]
6673.2	0.0	0.42359	[-0.03278227268401191, -0.16882738733753566, -0.01907241008428216, 0.10699057521947047]
6723.0	1.0	-0.17428	[-0.03615882043076262, 0.026562610904514977, -0.01693259857989275, -0.19164806654790584]
6772.8	0.0	0.54994	[-0.03562756821267232, -0.16831306730060952, -0.020765559910850866, 0.09564560063267297]
6822.6	1.0	-0.22160	[-0.038993829558684516, 0.027100256750180546, -0.018852647898197405, -0.2035158256661027]
6872.4	0.0	0.68640	[-0.038451824423680905, -0.16774707903186345, -0.02292296441151946, 0.08316088956841017]
6922.2	1.0	-0.27315	[-0.04180676600431817, 0.027695838079553753, -0.02125974662015126, -0.21666522739818916]
6972.0	0.0	0.83432	[-0.041252849242727097, -0.16711584098346985, -0.02559305116811504, 0.06923636123003735]
7021.8	1.0	-0.32948	[-0.044595166062396496, 0.028363505387748483, -0.024208323943514295, -0.23141016936968867]
7071.6	0.0	0.99292	[-0.04402789595464153, -0.16640431305121578, -0.02883652733090807, 0.05353940364854809]
7121.4	1.0	-0.39038	[-0.047355982215665844, 0.029118993039801783, -0.027765739257937107, -0.24810038819077446]
7171.2	0.0	1.00000	[-0.04677360235486981, -0.16559564763553516, -0.032727747021752594, 0.03569691711284745]
7221.0	0.0	-0.55892	[-0.050085515307580514, -0.3602333618285113, -0.032013808679495645, 0.31787690419656445]
7270.8	1.0	1.00000	[-0.05729018254415074, -0.16467041534990512, -0.025656270595564357, 0.015272341511111676]
7320.6	0.0	-0.55851	[-0.060583590851148846, -0.35941520771482394, -0.025350823765342125, 0.29975127704070986]
7370.4	1.0	1.00000	[-0.06777189500544532, -0.16394125637044693, -0.019355798224527928, -0.0008177808303994061]
7420.2	0.0	-0.55112	[-0.07105072013285427, -0.3587803459636453, -0.019372153841135917, 0.2856958590125372]
7470.0	1.0	1.00000	[-0.07822632705212718, -0.16338754647035822, -0.013658236660885174, -0.01303340364597666]
7519.8	0.0	-0.53321	[-0.08149407798153434, -0.3583109847087216, -0.013918904733804707, 0.275309085553951]
7569.6	1.0	1.00000	[-0.08866029767570877, -0.16299323963349485, -0.008412723022725686, -0.021731178331436618]
7619.4	0.0	-0.51151	[-0.09192016246837867, -0.35799353986143506, -0.008847346589354418, 0.26828560997732154]
7669.2	1.0	1.00000	[-0.09908003326560737, -0.16274645087699416, -0.003481634389807988, -0.027174647233761673]
7719.0	1.0	-0.61390	[-0.10233496228314726, 0.032425256054222584, -0.004025127334483221, -0.32095403170392656]
7768.8	0.0	1.00000	[-0.1016864571620628, -0.16263914284764774, -0.010444207968561752, -0.029543187862637432]
7818.6	0.0	-0.47708	[-0.10493924001901575, -0.3576097725107037, -0.011035071725814501, 0.2598262646944489]
7868.4	1.0	1.00000	[-0.11209143546922982, -0.162332041744684, -0.005838546431925522, -0.03631674224032905]
7918.2	1.0	-0.61484	[-0.1153380763041235, 0.032873146466617376, -0.006564881276732103, -0.33083605676282624]
7968.0	0.0	1.00000	[-0.11468061337479116, -0.16215474345626552, -0.013181602411988628, -0.040230587022800024]
8017.8	0.0	-0.43009	[-0.11792370824391647, -0.3570852157632739, -0.013986214152444628, 0.24826444036744977]
8067.6	1.0	1.00000	[-0.12506541255918194, -0.16176634437499995, -0.009020925345095632, -0.048797024728436666]
8117.4	0.0	-0.40023	[-0.12830073944668194, -0.35675778926849666, -0.009996865839664365, 0.2410261257337793]
8167.2	1.0	1.00000	[-0.13543589523205188, -0.16149447230773772, -0.005176343324988779, -0.05479324386199663]
8217.0	0.0	-0.37907	[-0.13866578467820664, -0.35654182127511436, -0.006272208202228712, 0.23625202180488686]
8266.8	1.0	1.00000	[-0.14579662110370895, -0.16133082323600956, -0.001547167766130974, -0.05840273260554696]
8316.6	0.0	-0.36684	[-0.14902323756842914, -0.35643055681765023, -0.002715222418241913, 0.23379165036342753]
8366.4	1.0	1.00000	[-0.15615184870478216, -0.1612699155951266, 0.001960610589026637, -0.05974650677458082]
8416.2	0.0	-0.36345	[-0.15937724701668468, -0.356419923050283, 0.0007656804535350207, 0.2335543609356398]
8466.0	1.0	1.00000	[-0.16650564547769034, -0.16130892042710063, 0.005436767672247817, -0.058886947177502647]
8515.8	0.0	-0.36879	[-0.16973182388623234, -0.35650840074601287, 0.004259028728697763, 0.23550634778826673]
8565.6	1.0	1.00000	[-0.1768619919011526, -0.16144755793157045, 0.008969155684463099, -0.0558301120725862]
8615.4	0.0	-0.38278	[-0.18009094305978401, -0.3566969565353675, 0.007852553443011374, 0.2396691020896906]
8665.2	1.0	1.00000	[-0.18722488219049135, -0.16168805758163976, 0.012645935484805186, -0.05052660083500493]
8715.0	0.0	-0.40531	[-0.19045864334212415, -0.356989034010463, 0.011635403468105087, 0.2461192457064863]
8764.8	1.0	1.00000	[-0.1975984240223334, -0.16203517997339423, 0.016557788382234814, -0.04287100911687397]
8814.6	0.0	-0.43603	[-0.20083912762180128, -0.357390602449269, 0.015700368199897334, 0.25498972383297125]
8864.4	1.0	1.00000	[-0.20798693967078666, -0.16249629955148223, 0.02080016267655676, -0.03269998132633212]
8914.2	0.0	-0.47372	[-0.2112368656618163, -0.3579102624692808, 0.020146163050030117, 0.2664723633013672]
8964.0	1.0	1.00000	[-0.21839507091120192, -0.16308154816793743, 0.02547561031605746, -0.01978883283024746]
9013.8	1.0	-0.56367	[-0.22165670187456066, 0.031665967081998175, 0.025079833659452513, -0.3043262971962319]
9063.6	0.0	1.00000	[-0.2210233825329207, -0.1638042544975007, 0.018993307715527874, -0.003840474648679537]
9113.4	0.0	-0.57022	[-0.2242994676228707, -0.35919337488986064, 0.018916498222554284, 0.2947740399231708]
9163.2	1.0	1.00000	[-0.2314833351206679, -0.16434614679287263, 0.0248119790210177, 0.008116607230870376]
9213.0	1.0	-0.51767	[-0.23477025805652535, 0.03041134063285797, 0.024974311165635105, -0.2766357306034535]
9262.8	0.0	1.00000	[-0.2341620312438682, -0.1650578465128285, 0.019441596553566035, 0.023818301130191066]
9312.6	0.0	-0.60694	[-0.23746318817412476, -0.36045313434610393, 0.019917962576169856, 0.32257131294467456]
9362.4	1.0	1.00000	[-0.24467225086104685, -0.16562039347610877, 0.026369388835063345, 0.036235664830681524]
9412.2	0.0	-0.60793	[-0.24798465873056902, -0.3611103672563519, 0.027094102131676977, 0.33712038361916813]
9462.0	1.0	1.00000	[-0.25520686607569604, -0.1663842481442198, 0.03383650980406034, 0.05310309979534722]
9511.8	1.0	-0.34667	[-0.2585345510385804, 0.02823660346631665, 0.03489857179996728, -0.2287150403892712]
9561.6	0.0	0.87496	[-0.2579698189692541, -0.1673662332454012, 0.030324270992181858, 0.07476866034989643]
9611.4	1.0	-0.26888	[-0.2613171436341621, 0.027308160825012834, 0.031819644199179785, -0.20819471038038412]
9661.2	0.0	0.65397	[-0.26077098041766184, -0.16825399407826128, 0.027655749991572103, 0.09435342783329148]
9711.0	1.0	-0.35714	[-0.26413606029922704, 0.026460881357549842, 0.029542818548237933, -0.1894774439936489]
9760.8	0.0	0.44641	[-0.263606842672076, -0.16907099262747852, 0.025753269668364956, 0.11237670961184698]
9810.6	1.0	-0.12295	[-0.2669882625246256, 0.025672650916282375, 0.028000803860601896, -0.17207126668391975]
9860.4	0.0	0.25004	[-0.2664748095062999, -0.16983864081892655, 0.0245593785269235, 0.1293118718263475]
9910.2	1.0	-0.05495	[-0.26987158232267844, 0.024923041337714863, 0.027145615963450453, -0.1555228195892588]
9960.0	0.0	0.06129	[-0.26937312149592413, -0.17057684758311478, 0.024035159571665278, 0.14559880577655493]
10009.8	1.0	0.03120	[-0.2727846584475864, 0.02419280274633448, 0.026947135687196377, -0.13940563000552508]
10059.6	0.0	-0.04421	[-0.27230080239265975, -0.1713045271170053, 0.024159023087085875, 0.1616554003317749]
10109.4	1.0	0.21454	[-0.27572689293499986, 0.023463382754389944, 0.02739213109372137, -0.12330914830002826]
10159.2	0.0	-0.11041	[-0.27525762527991204, -0.1720400780724743, 0.024925948127720806, 0.1778883103818379]
10209.0	1.0	0.39968	[-0.27869842684136154, 0.022716464037199707, 0.028483714335357565, -0.1068282854479275]
10258.8	0.0	-0.17802	[-0.2782440975606175, -0.17280184351308506, 0.026347148626399017, 0.19470329239211198]
10308.6	1.0	0.58953	[-0.2817001344308792, 0.0219335112871423, 0.030241214474241256, -0.08955319522101551]
10358.4	0.0	-0.24817	[-0.28126146420513637, -0.17360856116983833, 0.028450150569820948, 0.2125153636600854]
10408.2	1.0	0.78549	[-0.28473363542853314, 0.02109531850407312, 0.032700457843022654, -0.07105905126900308]
10458.0	0.0	-0.32140	[-0.2843117290584517, -0.17447981290803866, 0.031279276817642594, 0.231759031836325]
10507.8	1.0	0.98493	[-0.28780132531661246, 0.020181547871666983, 0.035914457454369095, -0.05089557158179442]
10557.6	0.0	-0.39686	[-0.2873976943591791, -0.17543648136739573, 0.034896546022733205, 0.2528988351886605]
10607.4	1.0	1.00000	[-0.29090642398652705, 0.0191702521423347, 0.03995452272650642, -0.028576041231012372]
10657.2	0.0	-0.47014	[-0.2905230189436804, -0.17650122029737164, 0.03938300190188617, 0.27644043105319144]
10707.0	1.0	1.00000	[-0.2940530433496278, 0.018037373696381975, 0.04491181052295, -0.0035655794433864796]
10756.8	0.0	-0.53096	[-0.29369229587570017, -0.177698942861038, 0.04484049893408227, 0.3029424684837976]
10806.6	1.0	1.00000	[-0.2972462747329209, 0.01675621562596577, 0.050899348303758224, 0.024731609855213665]
10856.4	0.0	-0.57097	[-0.2969111504204016, -0.17905732858439968, 0.051393980500862496, 0.3330294790307787]
10906.2	1.0	1.00000	[-0.3004922969920896, 0.0152968839560495, 0.05805457008147807, 0.056986271769904395]
10956.0	0.0	-0.35714	[-0.3001863593129686, -0.18060734381931895, 0.059194295516876154, 0.3674060133410528]
11005.8	1.0	1.00000	[-0.303798506189355, 0.01362570648518538, 0.06654241578369721, 0.09395968949867306]
11055.6	1.0	-0.15036	[-0.3035259920596513, 0.2077339325955805, 0.06842160957367067, -0.17700923369004168]
11105.4	0.0	0.22279	[-0.2993713134077397, 0.011702910629552282, 0.06488142489986984, 0.13644953722686076]
11155.2	0.0	-0.62571	[-0.29913725519514867, -0.18428546475367752, 0.06761041564440705, 0.44887530156376537]
11205.0	1.0	1.00000	[-0.3028229644902222, 0.009818262615216705, 0.07658792167568236, 0.1782472394487764]
11254.8	1.0	0.40642	[-0.3026265992379179, 0.20376541365343176, 0.08015286646465788, -0.089325833277768]
11304.6	0.0	-0.24069	[-0.2985512909648493, 0.007591514231555935, 0.07836634979910252, 0.22753000378952604]
11354.4	1.0	0.81636	[-0.29839946068021816, 0.20151116514976072, 0.08291694987489304, -0.039440610905476015]
11404.2	0.0	-0.39397	[-0.2943692373772229, 0.005304111064712735, 0.08212813765678352, 0.2782084839808302]
11454.0	1.0	1.00000	[-0.29426315515592866, 0.19916424594752596, 0.08769230733640013, 0.012516962748914007]
11503.8	0.0	-0.50667	[-0.29027987023697815, 0.002901259816184748, 0.0879426465913784, 0.33152873706037433]
11553.6	1.0	1.00000	[-0.29022184504065446, 0.19666852583787675, 0.09457322133258589, 0.0678228717642585]
11603.4	1.0	-0.19488	[-0.28628847452389694, 0.3903163007456606, 0.09592967876787106, -0.19358765766963332]
11653.2	0.0	0.33027	[-0.27848214850898373, 0.1939623150541552, 0.0920579256144784, 0.12774923727149085]
11703.0	1.0	-0.01494	[-0.2746029022079006, 0.3876531627726749, 0.09461291035990821, -0.1345299866902882]
11752.8	0.0	-0.08504	[-0.2668498389524471, 0.1913122941774549, 0.09192231062610244, 0.18643883941452288]
11802.6	1.0	0.46375	[-0.26302359306889805, 0.38500705238639427, 0.0956510874143929, -0.0758895471465692]
11852.4	0.0	-0.27760	[-0.2553234520211702, 0.18865326133568988, 0.09413329647146151, 0.24537337474745424]
11902.2	1.0	0.88118	[-0.2515503867944564, 0.38231349208035664, 0.0990407639664106, -0.01619655745708959]
11952.0	0.0	-0.43610	[-0.24390411695284928, 0.18592094485692984, 0.0987168328172688, 0.3060190269506612]
12001.8	1.0	1.00000	[-0.2401856980557107, 0.37950774721825864, 0.10483721335628202, 0.04602818818770421]
12051.6	0.0	-0.53834	[-0.2325955431113455, 0.1830508998417129, 0.1057577771200361, 0.36986123395297604]
12101.4	1.0	1.00000	[-0.22893452511451123, 0.3765237546737597, 0.11315500179909563, 0.11230825079573536]
12151.2	1.0	-0.04732	[-0.22140405002103603, 0.5698577445665857, 0.11540116681501034, -0.1426414973271356]
12201.0	0.0	-0.06189	[-0.2100068951297043, 0.37328840949361025, 0.11254833686846763, 0.18410402221897149]
12250.8	1.0	0.42151	[-0.2025411269398321, 0.5666351124448438, 0.11623041731284706, -0.07106171204857148]
12300.6	0.0	-0.28099	[-0.1912084246909352, 0.37005523643759025, 0.11480918307187563, 0.2559134240011812]
12350.4	1.0	0.86112	[-0.1838073199621834, 0.5633667799309744, 0.11992745155189925, 0.001534857803659806]
12400.2	0.0	-0.45182	[-0.17253998436356394, 0.36674726716776607, 0.11995814870797245, 0.3295199568405775]
12450.0	1.0	1.00000	[-0.1652050390202086, 0.559975496398203, 0.126548547844784, 0.07694369606113405]
