1	351.5	310.1	35.0	500.0	8.381650796083122
1	428.0	357.9	157.0	500.0	8.395993902017416
1	266.5	305.3	67.0	500.0	8.383960165423984
1	277.5	283.3	39.0	500.0	8.392924665312544
1	323.0	322.3	58.0	500.0	8.428065227070034
1	345.0	362.2	186.0	500.0	8.433039980214147
1	339.5	343.3	172.0	500.0	8.434781267557351
1	500.0	408.9	125.0	500.0	8.432959615493086
1	374.5	298.7	20.0	500.0	8.441584560034496
1	366.5	351.1	40.0	500.0	8.433097748305137
1	474.0	432.2	208.0	500.0	8.432843184847394
1	500.0	387.1	32.0	500.0	8.442601784911876
1	415.5	374.3	140.0	500.0	8.445165063438592
1	476.5	383.1	132.0	500.0	8.449742564737456
1	455.0	372.5	103.0	500.0	8.46245535999291
1	313.0	286.5	51.0	500.0	8.475362165897273
1	357.0	309.4	54.0	500.0	8.473835304475015
1	385.5	378.8	220.0	500.0	8.495213177196467
1	427.0	388.0	214.0	500.0	8.500074857768281
1	328.5	343.3	134.0	500.0	8.52242422662658
1	275.0	303.2	112.0	500.0	8.50807615450672
1	276.5	297.0	138.0	500.0	8.520093307512866
1	292.5	304.9	112.0	500.0	8.513052276512193
1	383.5	349.2	139.0	500.0	8.508378575271252
1	270.0	277.7	131.0	500.0	8.521467645786386
1	454.0	407.8	178.0	500.0	8.514580351851935
1	500.0	379.4	70.0	500.0	8.51406461778436
1	397.5	368.7	144.0	500.0	8.500020285694161
1	317.0	345.0	121.0	500.0	8.495195616254215
1	342.0	310.0	66.0	500.0	8.496242977264169
1	372.5	391.7	228.0	500.0	8.509744356007763
1	317.5	332.7	170.0	500.0	8.523838085277369
1	270.0	306.8	65.0	500.0	8.536925152555735
1	290.5	298.9	96.0	500.0	8.537609253670885
1	293.5	322.9	115.0	500.0	8.513415293524204
1	469.0	419.6	202.0	500.0	8.515393243600471
1	406.5	345.0	110.0	500.0	8.522333977748907
1	456.5	406.1	118.0	500.0	8.528783990964817
1	365.0	338.2	69.0	500.0	8.507885293449057
1	313.5	341.5	183.0	500.0	8.492866788014355
1	377.0	377.6	242.0	500.0	8.487632881824043
