5	500.0	489.76000000000005	431.6	500.0	8.057737709782176
5	500.0	483.64	443.0	500.0	8.049570424940173
5	500.0	492.46000000000004	430.4	500.0	8.043304246613081
5	498.1	486.87999999999994	445.4	500.0	8.04832233543751
5	500.0	493.62	447.8	500.0	8.013197534568551
5	488.5	478.16	405.0	500.0	8.0097941434602
5	500.0	500.0	500.0	500.0	8.042583666586424
5	500.0	486.73999999999995	402.2	500.0	8.042583666586424
5	500.0	459.32	319.2	500.0	8.052896028624978
5	500.0	486.93999999999994	436.0	500.0	8.03791044916189
5	500.0	498.56000000000006	485.6	500.0	8.041141853062882
5	490.2	479.4799999999999	434.8	500.0	8.029452279907177
5	490.9	470.1	385.2	500.0	8.04957564032566
5	470.20000000000005	470.4	406.6	500.0	8.059803894934609
5	497.4	468.98	380.8	500.0	8.075418847413024
5	500.0	482.08000000000004	328.4	500.0	8.063837525544567
5	500.0	490.93999999999994	463.8	500.0	8.077961614021296
5	500.0	476.64	390.2	500.0	8.089612984708658
5	500.0	485.71999999999997	408.2	500.0	8.096114958676221
5	500.0	481.86	412.8	500.0	8.101993345559533
5	500.0	499.1	491.0	500.0	8.092286014641731
5	495.6	480.93999999999994	408.8	500.0	8.069803556270339
5	500.0	481.46000000000004	382.4	500.0	8.06195499248173
5	494.2	482.58000000000004	431.2	500.0	8.058117143585248
5	498.8	490.46000000000004	468.2	500.0	8.051668582168066
5	500.0	490.3	440.8	500.0	8.032870303123381
5	500.0	491.6	428.6	500.0	8.033692731878363
5	500.0	495.26000000000005	458.6	500.0	8.037726252134746
5	496.6	484.36	444.0	500.0	8.046407116853587
5	478.4	473.75999999999993	408.6	500.0	8.07455101722043
5	500.0	498.93999999999994	489.4	500.0	8.056150133611533
5	487.9	462.64	368.6	500.0	8.035805259011019
5	500.0	487.98	437.6	500.0	8.035085348466227
5	500.0	482.46000000000004	402.2	500.0	8.036738649594142
5	500.0	498.8	488.0	500.0	8.043832568319733
5	500.0	483.91999999999996	433.4	500.0	8.034667975500502
5	500.0	496.3	479.0	500.0	8.056568661520982
5	500.0	487.32	427.8	500.0	8.073368175551986
5	500.0	493.0	463.6	500.0	8.078408007802246
5	498.8	482.24000000000007	438.4	500.0	8.07982541026088
5	497.5	485.91999999999996	423.0	500.0	8.06362434394705
5	469.9	464.8	366.6	500.0	8.073566227724246
5	492.6	478.88	436.0	500.0	8.088844826533954
5	500.0	481.2	429.6	500.0	8.069862955380154
5	500.0	493.8	438.0	500.0	8.079979254548471
5	489.7	474.7	427.2	500.0	8.081238164818547
5	500.0	493.08000000000004	445.0	500.0	8.064276927788447
5	500.0	495.5	457.8	500.0	8.044407649104288
5	496.8	488.62	448.0	500.0	8.049059815892056
5	500.0	494.78000000000003	476.2	500.0	8.047885221503115
5	500.0	493.1	474.4	500.0	8.047346388010878
5	500.0	487.6	390.0	500.0	8.049411030417748
5	500.0	493.16	460.8	500.0	8.074340753480831
5	500.0	483.84	433.2	500.0	8.066166671938312
5	500.0	500.0	500.0	500.0	8.065804050713743
5	500.0	491.26000000000005	458.0	500.0	8.065804050713743
5	500.0	488.02	436.8	500.0	8.073906714020028
5	500.0	496.14	461.4	500.0	8.06350065359707
5	500.0	497.43999999999994	480.4	500.0	8.061176497261663
5	500.0	499.98	499.8	500.0	8.078187774108606
5	500.0	498.7	492.0	500.0	8.093611273393075
5	500.0	484.02	434.8	500.0	8.087904019614049
5	474.5	469.37999999999994	409.2	500.0	8.11135304734482
5	500.0	497.06000000000006	486.0	500.0	8.107886566464162
5	490.1	477.25999999999993	433.2	500.0	8.094669669445322
5	480.4	472.56000000000006	436.8	500.0	8.094909002107192
5	500.0	494.7	456.0	500.0	8.11442230213125
5	500.0	495.34	463.8	500.0	8.120304784642784
5	500.0	491.41999999999996	414.2	500.0	8.105807748285486
5	500.0	498.43999999999994	484.4	500.0	8.09752534954216
5	500.0	492.73999999999995	427.4	500.0	8.098203664237001
5	500.0	490.88	465.6	500.0	8.091683813151135
5	500.0	500.0	500.0	500.0	8.085794120398958
5	500.0	489.62	462.4	500.0	8.085794120398958
5	500.0	485.62	381.2	500.0	8.082639062317032
5	500.0	483.41999999999996	342.4	500.0	8.060310078564463
5	500.0	495.71999999999997	472.4	500.0	8.054582923952825
5	500.0	497.18	479.4	500.0	8.075722837717146
5	500.0	488.32	429.2	500.0	8.068099847871618
5	500.0	494.66	446.6	500.0	8.049184144315495
5	500.0	496.86	468.6	500.0	8.039196278771433
5	500.0	485.52	431.0	500.0	8.03886528839294
5	478.5	469.84000000000003	425.6	500.0	8.02797252878413
5	500.0	482.8	430.6	500.0	8.027800841180643
5	500.0	491.28000000000003	437.0	500.0	8.043469449315282
5	500.0	495.9	459.0	500.0	8.020564771655625
5	493.8	491.2	472.2	500.0	8.025513784092597
5	500.0	487.98	431.4	500.0	8.052956082759115
5	500.0	490.62	452.4	500.0	8.045801631575864
5	500.0	496.98	469.8	500.0	8.053569854059456
5	468.0	463.1	404.0	500.0	8.04228534788539
5	500.0	489.98	449.8	500.0	8.032151805803517
5	500.0	488.7	439.4	500.0	8.02044330621048
5	500.0	493.23999999999995	450.4	500.0	8.052119988011544
5	500.0	500.0	500.0	500.0	8.047735053261519
5	500.0	497.26000000000005	475.8	500.0	8.047735053261519
5	500.0	478.7000000000001	397.8	500.0	8.031263181607855
5	491.70000000000005	482.5799999999999	427.8	500.0	8.045877773837619
5	497.9	480.03999999999996	404.0	500.0	8.050461006761322
5	474.7	469.67999999999995	400.2	500.0	8.062882407539762
