0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,19.0,26.8,15.0,65.0,26.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,22.5,14.0,47.0,22.5
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.5,22.2,14.0,45.0,22.2
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.5,21.0,14.0,35.0,21.0
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.5,16.6,14.0,20.0,16.6
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.5,24.8,14.0,99.0,24.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,22.6,15.0,45.0,22.6
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.5,23.7,14.0,48.0,23.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,22.7,14.0,49.0,22.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,23.9,14.0,59.0,23.9
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,18.7,14.0,42.0,18.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,24.9,14.0,88.0,24.9
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,19.9,14.0,39.0,19.9
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,15.5,19.8,14.0,50.0,19.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,18.8,14.0,31.0,18.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,25.7,16.0,49.0,25.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.5,18.7,14.0,34.0,18.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,25.9,15.0,71.0,25.9
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,19.8,14.0,35.0,19.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,19.0,20.9,14.0,32.0,20.9
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,21.0,14.0,46.0,21.0
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,19.0,19.8,14.0,32.0,19.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,17.2,15.0,22.0,17.2
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,20.4,14.0,42.0,20.4
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,17.5,14.0,34.0,17.5
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.0,17.8,16.0,22.0,17.8
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,18.2,14.0,28.0,18.2
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,22.7,15.0,60.0,22.7
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,21.0,33.4,14.0,134.0,33.4
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.5,26.1,14.0,57.0,26.1
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,20.4,14.0,36.0,20.4
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,17.5,17.6,14.0,22.0,17.6
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,19.0,24.5,16.0,49.0,24.5
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,18.2,14.0,31.0,18.2
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,21.3,14.0,46.0,21.3
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,16.0,19.4,14.0,49.0,19.4
0.0,0.0,0,0,0.0,0.0,0,0,8.450781268934382,18.0,20.9,14.0,39.0,20.9
