21.25,21.42,16.4,26.9,22.05,21.66,16.6,26.1,8.307601504099674,30.0,32.5,14.0,86.0,32.5
17.4,19.34,14.5,28.9,24.05,23.4,16.3,29.9,8.303125679032794,23.0,31.0,17.0,99.0,31.0
18.65,18.770000000000003,15.8,23.7,22.95,22.95,17.9,27.6,8.30074235821001,18.5,20.2,11.0,45.0,20.2
23.7,22.27,16.8,25.9,21.799999999999997,23.42,18.0,36.6,8.305622211806027,26.5,27.3,15.0,41.0,27.3
21.700000000000003,22.32,17.4,27.7,22.049999999999997,23.31,18.5,35.1,8.31044948036141,26.5,33.4,11.0,60.0,33.4
21.4,22.159999999999997,19.2,28.2,26.0,25.310000000000002,17.6,30.0,8.305239873014761,20.0,23.6,14.0,40.0,23.6
24.1,23.07,17.9,28.2,22.65,22.51,16.7,27.7,8.303090306122959,21.5,26.5,18.0,71.0,26.5
21.8,21.66,18.4,24.4,23.65,23.419999999999998,17.4,27.9,8.301816328832995,19.0,20.3,12.0,40.0,20.3
23.55,23.26,16.2,33.1,23.0,23.46,17.5,30.9,8.310582477694162,24.0,24.4,15.0,36.0,24.4
20.700000000000003,21.270000000000003,16.9,29.8,23.450000000000003,24.29,18.2,30.6,8.320756681911856,23.0,25.6,15.0,46.0,25.6
26.8,26.76,17.6,35.4,21.2,22.79,16.7,29.5,8.32174845201223,18.5,28.8,11.0,58.0,28.8
22.9,24.26,16.3,31.9,23.8,23.929999999999996,19.7,28.2,8.3327421729383,21.0,24.5,10.0,38.0,24.5
23.299999999999997,23.9,18.0,31.7,22.15,23.729999999999997,20.8,29.4,8.333951197685698,19.5,31.2,12.0,88.0,31.2
25.0,26.6,19.5,36.9,30.25,29.169999999999998,18.7,35.1,8.332110992711627,23.0,27.3,11.0,55.0,27.3
29.4,29.390000000000004,19.3,36.2,26.15,27.560000000000002,22.8,37.6,8.337719455574556,35.5,38.8,16.0,98.0,38.8
29.75,29.889999999999997,22.5,44.5,30.549999999999997,30.830000000000002,19.6,48.1,8.33281516918417,27.5,35.3,17.0,68.0,35.3
27.75,28.169999999999998,21.1,35.6,28.75,30.109999999999996,22.7,42.9,8.337795709805999,24.0,30.8,14.0,77.0,30.8
27.25,28.459999999999997,21.0,39.8,31.7,29.940000000000005,22.0,34.2,8.335619984913217,20.5,26.7,15.0,62.0,26.7
26.1,24.81,16.7,29.6,28.4,28.610000000000003,23.7,34.4,8.332449888559372,31.0,32.4,15.0,70.0,32.4
26.3,27.509999999999998,21.4,35.3,27.8,27.310000000000002,22.5,36.0,8.335448119616064,25.5,36.2,11.0,126.0,36.2
26.7,27.5,18.9,39.6,26.75,27.910000000000004,17.8,38.2,8.337469025381488,52.0,47.5,16.0,77.0,47.5
29.5,29.26,22.4,36.2,30.1,28.71,18.7,38.4,8.34247664430648,42.5,43.9,17.0,85.0,43.9
27.35,28.190000000000005,20.3,38.8,25.8,26.690000000000005,21.3,35.6,8.34975005915649,24.0,31.0,15.0,74.0,31.0
34.4,33.24,23.9,38.2,30.5,32.31999999999999,22.7,44.2,8.354917351134167,28.0,32.8,15.0,69.0,32.8
30.549999999999997,32.410000000000004,26.5,42.1,36.349999999999994,35.77,27.8,45.7,8.347258546567783,43.5,49.9,15.0,86.0,49.9
32.6,32.23,26.6,38.4,33.75,33.08,23.0,41.7,8.344123847800413,25.5,33.5,15.0,72.0,33.5
31.450000000000003,30.920000000000005,23.4,37.0,32.85,34.08,24.8,47.2,8.341477477344375,24.5,31.9,15.0,78.0,31.9
35.05,36.120000000000005,21.8,50.7,34.2,32.18999999999999,23.0,38.6,8.344541217700632,29.5,37.0,15.0,91.0,37.0
28.5,31.07,23.2,42.3,36.35,35.7,23.9,44.8,8.342059050829329,25.0,29.4,11.0,71.0,29.4
34.45,35.76,27.6,49.2,33.45,35.39,23.7,54.6,8.335914086668016,49.0,57.9,17.0,151.0,57.9
36.15,36.07,29.7,42.5,38.85,38.34,27.3,46.4,8.334230215791003,47.5,45.7,15.0,80.0,45.7
36.15,37.3,29.5,51.9,36.25,36.690000000000005,32.3,41.3,8.335633343427453,40.0,52.4,20.0,103.0,52.4
35.75,39.11,31.3,55.0,38.400000000000006,38.85000000000001,23.3,59.6,8.332888031102106,48.0,47.1,20.0,86.0,47.1
36.55,36.5,31.2,43.7,40.05,40.120000000000005,30.9,50.1,8.333270249789068,28.0,33.9,15.0,71.0,33.9
31.6,33.010000000000005,25.2,47.5,35.0,36.49,30.8,48.7,8.336558281846035,20.5,30.4,14.0,66.0,30.4
35.65,35.58,23.9,42.9,38.2,39.050000000000004,30.8,48.1,8.339683843924337,32.5,34.6,10.0,60.0,34.6
38.95,40.88,31.9,54.8,36.95,35.160000000000004,20.5,45.0,8.341828197013657,46.5,50.1,18.0,109.0,50.1
41.55,41.03,30.5,50.1,39.05,40.07,32.9,48.2,8.34044872085903,29.0,39.8,11.0,88.0,39.8
42.55,41.06,28.7,47.0,30.85,35.019999999999996,26.6,53.4,8.328069668847082,52.0,57.2,15.0,138.0,57.2
37.5,39.660000000000004,28.5,52.6,41.2,40.7,29.0,53.0,8.323988715695814,63.0,77.2,14.0,182.0,77.2
47.05,46.25000000000001,35.8,53.4,33.75,37.010000000000005,29.1,52.3,8.3249527598625,44.5,51.6,19.0,98.0,51.6
