0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.0,24.8,18.0,36.0,24.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,26.5,28.6,12.0,47.0,28.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.5,31.0,12.0,90.0,31.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,24.3,17.0,38.0,24.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.5,29.3,15.0,62.0,29.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.0,28.4,12.0,48.0,28.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,28.0,27.7,12.0,46.0,27.7
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,23.0,15.0,37.0,23.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.5,30.4,12.0,53.0,30.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.5,23.5,17.0,33.0,23.5
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.0,21.1,15.0,31.0,21.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,26.8,16.0,55.0,26.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.0,26.3,15.0,64.0,26.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,30.8,12.0,73.0,30.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.0,25.2,15.0,41.0,25.2
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,26.5,29.5,16.0,54.0,29.5
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,27.5,28.0,17.0,41.0,28.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,21.8,16.0,28.0,21.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,29.5,33.2,18.0,80.0,33.2
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,24.5,22.1,12.0,26.0,22.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,22.0,15.0,29.0,22.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,24.5,34.8,17.0,83.0,34.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.0,24.4,16.0,35.0,24.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.5,25.1,12.0,48.0,25.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.0,26.3,18.0,38.0,26.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,26.8,12.0,53.0,26.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,24.5,30.6,12.0,69.0,30.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,20.4,12.0,28.0,20.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.0,23.9,12.0,54.0,23.9
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.0,31.3,17.0,91.0,31.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.5,21.6,18.0,32.0,21.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.0,25.7,15.0,42.0,25.7
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,35.5,31.9,12.0,57.0,31.9
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,21.6,12.0,33.0,21.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.0,21.6,16.0,36.0,21.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,29.5,32.8,21.0,57.0,32.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,26.5,31.0,12.0,74.0,31.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,33.5,31.8,16.0,42.0,31.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,24.0,24.9,16.0,38.0,24.9
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.0,23.7,18.0,32.0,23.7
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,28.5,34.4,12.0,111.0,34.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,23.0,24.3,17.0,36.0,24.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.0,22.8,17.0,44.0,22.8
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,24.4,16.0,42.0,24.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,17.5,20.1,12.0,30.0,20.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,27.0,28.7,17.0,44.0,28.7
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.5,24.1,12.0,36.0,24.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,24.0,27.1,15.0,51.0,27.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,19.5,22.0,17.0,31.0,22.0
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,31.0,32.4,15.0,48.0,32.4
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.0,23.3,16.0,37.0,23.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,26.5,29.2,18.0,53.0,29.2
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,25.5,26.1,12.0,46.0,26.1
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,21.0,23.6,18.0,35.0,23.6
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,22.0,28.3,16.0,58.0,28.3
0.0,0.0,0,0,0.0,0.0,0,0,8.343962071605022,20.0,24.4,19.0,40.0,24.4
