18.8,19.36,14.6,28.4,19.049999999999997,19.62,16.4,23.7,8.482067376152427,17.299999999999997,18.0,13.8,25.4,18.0
20.0,22.240000000000002,16.1,29.7,20.05,20.71,18.6,24.3,8.471404678855873,20.299999999999997,20.82,14.8,29.6,20.82
21.75,22.38,19.0,27.6,22.1,20.839999999999996,15.4,23.4,8.476215028740466,19.6,19.240000000000002,12.8,25.2,19.240000000000002
19.6,19.57,17.7,21.8,18.65,20.779999999999998,16.1,27.5,8.46783739621812,18.4,19.54,13.8,29.6,19.54
21.7,21.69,17.8,26.5,19.549999999999997,21.009999999999998,14.7,28.7,8.464908715328122,20.8,21.7,15.2,31.0,21.7
21.2,22.86,16.5,36.2,18.85,19.119999999999997,15.9,24.0,8.464319967302822,18.4,19.299999999999997,15.4,26.6,19.299999999999997
25.0,23.89,15.9,32.3,21.5,22.37,16.6,33.6,8.470705390204328,20.0,20.060000000000002,13.4,25.8,20.060000000000002
23.35,23.740000000000002,16.3,31.6,22.0,22.34,19.3,30.2,8.468850420729478,25.200000000000003,23.8,12.0,32.8,23.8
23.85,24.950000000000003,18.9,33.6,22.6,23.14,17.4,33.1,8.466733020655692,27.1,25.840000000000003,17.4,32.8,25.840000000000003
26.2,25.29,18.4,31.6,23.799999999999997,23.63,17.8,31.5,8.463814851697407,22.0,24.740000000000002,16.2,36.0,24.740000000000002
28.35,28.089999999999996,22.6,35.0,25.75,26.07,17.1,35.3,8.453012699367905,26.3,28.240000000000002,17.4,46.2,28.240000000000002
26.5,27.65,21.2,40.6,22.05,22.96,20.3,30.1,8.457824271054042,22.299999999999997,24.0,16.8,40.4,24.0
25.0,25.4,15.8,34.0,25.6,25.52,18.9,35.4,8.457435064975863,23.0,23.9,14.6,43.4,23.9
27.65,27.4,23.1,33.5,23.65,25.3,20.5,34.2,8.461391973422813,26.9,28.160000000000004,18.2,36.2,28.160000000000004
31.4,31.810000000000002,23.7,42.6,25.0,24.490000000000002,16.6,32.3,8.459498933834546,27.0,27.5,17.6,49.2,27.5
26.0,28.339999999999996,19.8,37.0,27.7,27.419999999999998,20.0,35.2,8.460398532587616,27.9,30.959999999999997,19.6,45.4,30.959999999999997
28.9,31.029999999999994,26.0,40.4,30.4,29.79,19.2,38.1,8.46110744022971,28.299999999999997,31.5,21.6,52.0,31.5
29.4,29.270000000000003,23.3,35.7,27.65,27.7,21.3,33.9,8.45703432821749,33.4,35.52,23.2,55.0,35.52
31.45,32.11,26.7,36.5,30.6,29.95,22.1,36.4,8.454841665058455,29.3,31.02,21.2,40.6,31.02
34.35,34.72,28.5,42.6,27.6,27.45,23.4,30.6,8.452072580997065,34.8,36.08,24.0,55.4,36.08
26.55,27.620000000000005,20.9,36.6,25.8,25.93,20.7,30.8,8.452653019471565,30.799999999999997,31.639999999999997,17.0,51.4,31.639999999999997
30.15,32.050000000000004,22.7,46.6,27.85,28.8,24.0,36.3,8.461071309146977,29.3,33.18,20.6,60.6,33.18
31.65,32.38,23.3,43.2,29.4,29.29,23.2,35.4,8.467548001421983,31.200000000000003,36.10000000000001,19.8,56.8,36.10000000000001
30.65,31.75,23.6,40.7,33.349999999999994,33.690000000000005,19.3,44.7,8.475308092882036,32.6,36.86,23.4,60.6,36.86
31.9,34.019999999999996,23.0,46.0,27.6,28.25,20.8,36.2,8.489027569235661,30.1,31.480000000000008,20.0,49.2,31.480000000000008
29.950000000000003,32.93,22.6,55.9,29.3,29.45,20.2,37.2,8.483932039821394,29.5,29.720000000000006,19.6,44.6,29.720000000000006
31.849999999999998,32.300000000000004,22.8,43.4,26.049999999999997,27.059999999999995,18.7,36.5,8.483607980250888,29.7,32.6,21.2,55.6,32.6
36.5,35.1,27.2,39.6,31.549999999999997,30.47,23.8,35.2,8.481134809735204,34.400000000000006,33.94,17.8,50.6,33.94
33.9,34.480000000000004,25.1,47.5,29.55,30.089999999999996,26.1,36.0,8.464393716986653,26.9,29.240000000000002,15.6,47.6,29.240000000000002
34.5,35.699999999999996,22.8,46.6,30.450000000000003,30.110000000000003,22.3,36.2,8.475069670872616,34.9,37.68000000000001,27.8,52.0,37.68000000000001
40.849999999999994,38.870000000000005,27.9,48.4,32.1,31.990000000000002,23.8,44.7,8.486393937085852,35.9,37.92,26.2,50.4,37.92
39.4,39.209999999999994,30.5,49.1,32.85,34.07000000000001,26.0,44.4,8.487624348295606,40.8,39.720000000000006,32.0,46.2,39.720000000000006
34.2,36.45,30.3,46.1,30.799999999999997,31.52,24.8,39.8,8.50315341527403,29.2,29.74,18.0,41.8,29.74
42.45,40.67,24.5,57.6,29.0,31.869999999999997,22.9,45.4,8.504294683361687,30.6,31.880000000000003,23.4,43.0,31.880000000000003
43.8,43.69,36.4,52.0,34.150000000000006,34.73,23.3,47.8,8.5103154287107,37.2,40.56,23.2,68.6,40.56
36.8,35.53000000000001,26.6,42.3,36.35,36.08,27.3,45.5,8.497342176587676,38.5,38.14,27.4,49.0,38.14
39.6,37.790000000000006,24.6,44.2,33.5,32.730000000000004,22.8,38.2,8.495520920003381,35.4,38.06000000000001,21.8,59.6,38.06000000000001
41.0,43.87,31.6,60.0,36.35,39.120000000000005,32.5,54.1,8.49541728255102,44.5,42.6,22.6,61.2,42.6
41.55,42.269999999999996,35.7,51.7,40.349999999999994,40.45,28.7,50.9,8.484474223129492,38.599999999999994,39.64,26.6,56.8,39.64
41.95,42.75,29.4,55.6,37.5,37.99000000000001,27.5,49.4,8.483229595564344,41.6,44.3,36.0,54.8,44.3
35.1,37.019999999999996,29.0,54.0,36.3,36.17999999999999,25.5,48.6,8.478943449364063,41.099999999999994,41.980000000000004,22.0,65.0,41.980000000000004
42.95,42.35,35.4,48.2,35.0,35.760000000000005,27.6,48.6,8.482738190763989,39.2,38.26,28.8,44.4,38.26
39.2,40.17,27.1,56.6,35.7,35.059999999999995,23.0,45.3,8.489314954804305,35.5,39.58,25.0,59.2,39.58
44.4,47.74,37.9,69.5,41.0,40.05,30.5,45.7,8.481026458894307,40.2,40.14,34.6,45.2,40.14
40.45,41.220000000000006,28.8,66.0,35.5,35.05,26.6,43.1,8.480267795952233,39.0,45.61999999999999,25.2,71.6,45.61999999999999
41.95,42.75,36.8,51.0,42.2,40.39,30.2,45.8,8.480538993729525,42.1,45.339999999999996,29.6,70.2,45.339999999999996
45.75,48.1,34.2,65.8,35.65,36.35,26.9,51.4,8.468603188955898,48.5,50.67999999999999,32.8,66.4,50.67999999999999
47.75,48.23,39.8,59.6,37.75,39.29,32.2,53.9,8.46195132210913,37.7,43.8,30.2,83.4,43.8
42.95,46.07,26.9,69.2,43.1,41.790000000000006,32.1,49.3,8.459127147274263,48.400000000000006,49.58,37.2,67.6,49.58
49.1,46.220000000000006,34.1,57.3,44.05,42.57,34.5,53.3,8.450055601130117,46.6,47.44,29.8,75.0,47.44
51.150000000000006,50.69,38.7,62.3,44.95,45.46,33.0,61.3,8.453757701790376,50.1,49.779999999999994,37.4,66.0,49.779999999999994
53.55,53.720000000000006,44.3,70.8,51.85,51.260000000000005,39.8,64.1,8.447170391955437,50.2,52.78000000000001,29.6,80.0,52.78000000000001
46.9,51.89,36.8,76.0,43.849999999999994,46.059999999999995,35.1,64.6,8.450534741505207,55.3,58.019999999999996,43.6,94.2,58.019999999999996
49.349999999999994,48.36,35.8,56.2,44.25,43.980000000000004,34.8,60.7,8.444290751034654,48.9,49.14,31.4,75.2,49.14
51.650000000000006,52.529999999999994,43.6,61.9,44.35,46.1,36.6,62.6,8.442627921710276,45.4,47.739999999999995,29.2,73.8,47.739999999999995
51.3,51.56,40.0,64.1,48.95,48.22,33.6,70.3,8.43944397471417,59.2,61.64,35.2,94.0,61.64
50.1,50.730000000000004,34.2,68.8,44.05,43.06,32.0,59.9,8.440005187362983,46.0,49.9,37.8,92.4,49.9
49.650000000000006,52.42,44.5,70.8,51.25,53.42999999999999,38.6,64.1,8.43427046817091,60.0,61.760000000000005,32.2,97.2,61.760000000000005
53.5,55.65,50.9,64.5,50.85,49.83,40.9,64.1,8.433266389875483,52.3,52.11999999999999,36.2,75.0,52.11999999999999
